Distance,High (GFP),High (TS1),High(TS2),Low (GFP),Low (TS1),Low (TS2)
3.775693923,0.278125657,0.123119288,0.37532491,0.334248728,0.124745224,0.293301654
3.777694424,0.277888226,0.122995468,0.374937142,0.333754043,0.124583878,0.292917276
3.779694924,0.277650348,0.122871478,0.374548981,0.33326214,0.124423101,0.292534158
3.781695424,0.277413567,0.122747488,0.374161564,0.332771287,0.124262967,0.292152694
3.783695924,0.27717697,0.122623661,0.373774499,0.332281115,0.124103202,0.291771811
3.785696424,0.276941157,0.122500098,0.373387697,0.331791758,0.123943415,0.29139082
3.787696924,0.276706286,0.122376742,0.373000864,0.331306275,0.123784036,0.291010916
3.789697424,0.276472104,0.122253777,0.37261449,0.330821948,0.123624726,0.29063151
3.791697924,0.276238166,0.122130752,0.372228375,0.330337793,0.123465466,0.290252261
3.793698425,0.27600448,0.12200784,0.371842696,0.329854643,0.123306514,0.289873677
3.795698925,0.275771839,0.121884887,0.3714571,0.329372744,0.123148143,0.289496194
3.797699425,0.275539866,0.121762181,0.371072158,0.328893365,0.122990356,0.289120461
3.799699925,0.275308807,0.121639519,0.370688415,0.328415212,0.122832947,0.288745789
3.801700425,0.275078476,0.121516921,0.370305101,0.327938112,0.12267581,0.288372406
3.803700925,0.274848493,0.121394292,0.369921489,0.327461878,0.122518873,0.287999726
3.805701425,0.274618742,0.121271943,0.369538319,0.326986902,0.122362356,0.287627852
3.807701925,0.274389228,0.121149735,0.369155506,0.326514136,0.122206268,0.28725647
3.809702426,0.274159293,0.121027313,0.368772335,0.32604253,0.122050416,0.286885497
3.811702926,0.273929749,0.120904819,0.368389106,0.325573147,0.121894695,0.286515185
3.813703426,0.273702043,0.120782596,0.36800628,0.325104726,0.121739066,0.286145438
3.815703926,0.27347475,0.120660663,0.367623851,0.324636943,0.121583698,0.285776282
3.817704426,0.273249491,0.120538742,0.36724283,0.32417063,0.121428674,0.285407516
3.819704926,0.273024357,0.120416691,0.366862033,0.323706499,0.1212743,0.28504017
3.821705426,0.272799382,0.120294732,0.366481676,0.323242583,0.121120185,0.284673425
3.823705926,0.272574455,0.120172805,0.366101237,0.322780193,0.120966286,0.284307833
3.825706427,0.272349828,0.120051039,0.365720813,0.322318735,0.120812778,0.283943004
3.827706927,0.27212526,0.119929327,0.365340673,0.321858578,0.120659498,0.283578853
3.829707427,0.271900722,0.119807497,0.364960381,0.321399416,0.120506662,0.283215859
3.831707927,0.271676749,0.119686198,0.364580769,0.320941256,0.120354289,0.282853477
3.833708427,0.271453435,0.119565047,0.364201537,0.320484844,0.120202111,0.282491246
3.835708927,0.271231194,0.119444007,0.363822721,0.320029659,0.120050075,0.282129157
3.837709427,0.271010946,0.119323131,0.363444744,0.319576074,0.119898339,0.281768512
3.839709927,0.270791305,0.119202414,0.363067534,0.319125167,0.119746833,0.281408987
3.841710428,0.270572384,0.119081868,0.362690803,0.318675513,0.119595513,0.281050328
3.843710928,0.270353,0.118961308,0.362314216,0.318226848,0.119444856,0.280692816
3.845711428,0.270133561,0.118840854,0.361937682,0.317778806,0.119294628,0.28033597
3.847711928,0.269915179,0.118720403,0.361561405,0.317330568,0.119144449,0.279979263
3.849712428,0.269696768,0.118599986,0.361185621,0.316883878,0.118994454,0.279623512
3.851712928,0.269478159,0.11847953,0.360809741,0.316438665,0.118844612,0.27926865
3.853713428,0.269259817,0.118359138,0.360434195,0.315995068,0.118695108,0.278914512
3.855713928,0.269042641,0.118238823,0.360059151,0.315552217,0.118546194,0.278560952
3.857714429,0.268825393,0.118118474,0.359684212,0.315110781,0.118397583,0.278207267
3.859714929,0.268608931,0.117998207,0.359309608,0.314672633,0.118249548,0.277855117
3.861715429,0.268392992,0.117878096,0.358935426,0.314235189,0.118101747,0.277503633
3.863715929,0.268178115,0.117758096,0.358561656,0.313798539,0.117954263,0.277153168
3.865716429,0.267964252,0.117638355,0.358188574,0.313362529,0.117806907,0.276803559
3.867716929,0.267751798,0.117518931,0.357816534,0.312927912,0.117659894,0.276454638
3.869717429,0.267539507,0.117399581,0.357444661,0.312493906,0.117512973,0.276105804
3.871717929,0.267326263,0.117280235,0.357072808,0.312060475,0.117366179,0.275757208
3.87371843,0.267113671,0.117160956,0.356701409,0.311627173,0.117219612,0.275409018
3.87571893,0.266901089,0.117041752,0.356330042,0.311195157,0.117073515,0.275061994
3.87771943,0.266689186,0.11692265,0.35595911,0.310764586,0.116927586,0.274716098
3.87971993,0.266477747,0.11680373,0.355588705,0.310336692,0.116782334,0.274371996
3.88172043,0.266267007,0.116684855,0.355218601,0.309911455,0.116637568,0.274028431
3.88372093,0.266057384,0.116566338,0.354849042,0.309488337,0.11649319,0.273685801
3.88572143,0.26584865,0.116448142,0.354480303,0.309065494,0.116348985,0.273343535
3.88772193,0.265639502,0.116329904,0.354111654,0.308642858,0.116205012,0.273001798
3.889722431,0.26543002,0.116211704,0.353743345,0.308220373,0.116061108,0.272660077
3.891722931,0.265221369,0.1160934,0.353375555,0.307799119,0.115917873,0.272319788
3.893723431,0.265013239,0.11597514,0.353008149,0.307378722,0.115774648,0.271979674
3.895723931,0.264805707,0.115857034,0.352641248,0.306959521,0.115631406,0.271640181
3.897724431,0.264598048,0.115738868,0.352274418,0.306541149,0.115488361,0.271301461
3.899724931,0.264391527,0.115620838,0.35190833,0.306123362,0.115345657,0.270963569
3.901725431,0.264185087,0.115502896,0.35154239,0.305707342,0.115203405,0.270627101
3.903725931,0.263978865,0.11538519,0.35117646,0.305292292,0.115061627,0.270291218
3.905726432,0.26377247,0.115267517,0.350810601,0.30487914,0.114920213,0.269955107
3.907726932,0.263568089,0.115150165,0.35044567,0.304467327,0.114779131,0.269619659
3.909727432,0.263365666,0.115032995,0.350082049,0.304056298,0.114638229,0.269284973
3.911727932,0.263163386,0.114915903,0.349719073,0.303646611,0.11449759,0.268951097
3.913728432,0.262960958,0.114798893,0.34935626,0.30323805,0.114357172,0.268617846
3.915728932,0.262757872,0.114681925,0.34899327,0.302829971,0.114217124,0.268285075
3.917729432,0.262554787,0.114565159,0.348630565,0.302422411,0.11407744,0.267952982
3.919729932,0.262352433,0.114448599,0.348269055,0.302016278,0.11393801,0.26762235
3.921730433,0.262150686,0.114332247,0.347907978,0.301611778,0.113798866,0.267292945
3.923730933,0.26194863,0.114216077,0.347547049,0.301207394,0.113660055,0.266964248
3.925731433,0.261746899,0.114099959,0.347186414,0.300804027,0.113521336,0.266636186
3.927731933,0.261545723,0.113983812,0.346825991,0.300402502,0.113383054,0.26630932
3.929732433,0.261344505,0.113867588,0.34646535,0.300002925,0.113245274,0.265982327
3.931732933,0.261144233,0.113751595,0.346105397,0.299604454,0.113107557,0.265655647
3.933733433,0.260945436,0.113635896,0.345746832,0.299206408,0.112969954,0.265329596
3.935733933,0.260747808,0.113520445,0.345389336,0.298808522,0.112832389,0.265003757
3.937734434,0.26055005,0.113404977,0.34503186,0.298410665,0.112694951,0.264678149
3.939734934,0.260352861,0.113289583,0.344674731,0.298014083,0.112557978,0.264353622
3.941735434,0.260155598,0.113174304,0.34431792,0.297619709,0.112421786,0.264030722
3.943735934,0.259958324,0.113059334,0.343961862,0.297225876,0.112285986,0.263708553
3.945736434,0.259761237,0.112944336,0.343606024,0.296832601,0.112150375,0.263387159
3.947736934,0.259565408,0.112829442,0.343250811,0.296440479,0.112014744,0.263066118
3.949737434,0.259369585,0.112714543,0.342895527,0.296048309,0.11187911,0.262745214
3.951737934,0.259173737,0.112599667,0.342540367,0.295656771,0.111743704,0.262424946
3.953738435,0.258978582,0.112484921,0.342185691,0.295267812,0.111608945,0.262104919
3.955738935,0.258784855,0.1123705,0.341832381,0.294880205,0.11147444,0.261786278
3.957739435,0.258590418,0.11225615,0.341479159,0.294493968,0.111340115,0.261468339
3.959739935,0.258395177,0.112142035,0.341126097,0.294108356,0.111206046,0.261151128
3.961740435,0.258200718,0.112028206,0.34077418,0.293724046,0.111072458,0.260835408
3.963740935,0.258006796,0.111914586,0.340422854,0.293339434,0.110939034,0.260519691
3.965741435,0.257813844,0.111800967,0.340071911,0.292955806,0.110806077,0.26020453
3.967741935,0.257622119,0.111687585,0.339721553,0.292572991,0.110673243,0.259890091
3.969742436,0.257430994,0.111574313,0.339371467,0.292190404,0.110540569,0.259576165
3.971742936,0.257239899,0.11146118,0.339021729,0.291809226,0.110408252,0.259263625
3.973743436,0.257048612,0.11134815,0.338672349,0.291429206,0.11027617,0.258952075
3.975743936,0.256857347,0.111235234,0.338323262,0.291050031,0.110144091,0.258640821
3.977744436,0.256666883,0.111122453,0.33797475,0.290672905,0.110012556,0.258329509
3.979744936,0.256476968,0.111009862,0.337627514,0.290296037,0.109881078,0.258018391
3.981745436,0.256287416,0.110897462,0.337281141,0.289919757,0.109750055,0.257708381
3.983745936,0.256099107,0.110785153,0.3369352,0.289544257,0.109619205,0.257399028
3.985746437,0.255910967,0.110672861,0.336589272,0.289169816,0.109488575,0.257090769
3.987746937,0.255722402,0.110560564,0.336243509,0.288796771,0.10935822,0.2567834
3.989747437,0.255534276,0.110448392,0.335898415,0.288423853,0.109228307,0.256476145
3.991747937,0.255346139,0.110336317,0.335553669,0.288050295,0.109098423,0.25616937
3.993748437,0.255157897,0.11022427,0.335208891,0.287677126,0.108968551,0.255862901
3.995748937,0.254969681,0.110112226,0.334864141,0.287304264,0.108838696,0.255556515
3.997749437,0.254781466,0.110000181,0.334519391,0.286931403,0.108708841,0.255250128
3.999749937,0.25459325,0.109888137,0.334174642,0.286558541,0.108578986,0.254943741
4.001750438,0.254408675,0.109777508,0.333834122,0.286192961,0.108451098,0.254642302
4.003750938,0.254224621,0.109667082,0.333494206,0.285828422,0.10832349,0.254341569
4.005751438,0.254040566,0.109556656,0.33315429,0.285463883,0.108195883,0.254040836
4.007751938,0.253856523,0.109446229,0.332814388,0.285099538,0.108068285,0.253740151
4.009752438,0.253672437,0.109335808,0.332474456,0.284735612,0.1079407,0.253439667
4.011752938,0.253488334,0.109225491,0.33213476,0.284371217,0.107813107,0.253139753
4.013753438,0.253304538,0.109115299,0.33179572,0.284006606,0.107685872,0.252840066
4.015753938,0.253120611,0.109005155,0.331457145,0.283643004,0.107558887,0.252540794
4.017754439,0.252936606,0.108895005,0.331118584,0.283280416,0.107432146,0.252242789
4.019754939,0.252753655,0.108784929,0.330780214,0.282918782,0.107305524,0.251945242
4.021755439,0.252571319,0.108675144,0.33044284,0.282557479,0.107179279,0.251648757
4.023755939,0.252389031,0.108565428,0.330106331,0.282196152,0.107053145,0.251352713
4.025756439,0.252207786,0.10845588,0.329770831,0.281836431,0.106927425,0.251056631
4.027756939,0.252026372,0.108346374,0.329435449,0.281477654,0.106801891,0.250760661
4.029757439,0.251844951,0.108237009,0.329100591,0.28112006,0.106676448,0.250465637
4.031757939,0.251663321,0.108127797,0.328766071,0.280763614,0.106551347,0.250171886
4.03375844,0.251482036,0.108018649,0.328431733,0.280407162,0.106426403,0.249878944
4.03575894,0.25130218,0.107909801,0.32809811,0.280051137,0.10630156,0.249586591
4.03775944,0.251123251,0.10780104,0.327764886,0.279696198,0.106177042,0.249294463
4.03975994,0.250944947,0.107692417,0.327432161,0.279341136,0.106052714,0.249002512
4.04176044,0.250767099,0.107584115,0.327100489,0.278986635,0.105928713,0.248711455
4.04376094,0.250589099,0.10747608,0.326769635,0.278632939,0.105804995,0.248421629
4.04576144,0.250410275,0.107368138,0.326438668,0.278279904,0.105681434,0.248132176
4.04776194,0.250232065,0.107260408,0.326108755,0.277927584,0.105557928,0.247844008
4.049762441,0.250054632,0.107152792,0.325779419,0.277576969,0.105434935,0.247556219
4.051762941,0.249876989,0.107045132,0.325450099,0.27722736,0.105312297,0.247269044
4.053763441,0.249699576,0.106937542,0.325120978,0.276877406,0.105189694,0.246982241
4.055763941,0.249522866,0.10683013,0.324792313,0.276528561,0.105067146,0.246695453
4.057764441,0.249346722,0.106722738,0.324464079,0.276180228,0.104944651,0.246409448
4.059764941,0.249170288,0.106615583,0.324136527,0.27583207,0.104822404,0.246123871
4.061765441,0.248993912,0.106508681,0.323809597,0.275485201,0.104700693,0.245839452
4.063765941,0.248818188,0.106401859,0.323483326,0.275139525,0.104579463,0.245556435
4.065766442,0.248642465,0.106295033,0.323156984,0.274793703,0.104458287,0.245273627
4.067766942,0.248467139,0.106188273,0.322830947,0.2744477,0.104337107,0.244991117
4.069767442,0.248293082,0.106081911,0.322506515,0.274101994,0.104215997,0.244709122
4.071767942,0.248120049,0.105975918,0.322183347,0.273756555,0.10409494,0.244427146
4.073768442,0.247946902,0.105869817,0.321859919,0.273412187,0.103974192,0.244145091
4.075768942,0.247774109,0.105763534,0.321536386,0.273068901,0.103853815,0.243863967
4.077769442,0.247601382,0.105657295,0.321212969,0.272726441,0.103733505,0.243583521
4.079769942,0.247428738,0.10555132,0.320890229,0.272383903,0.103613302,0.243303438
4.081770443,0.247256076,0.105445485,0.32056769,0.272041875,0.103493303,0.243023963
4.083770943,0.247084098,0.105339944,0.320246822,0.271701241,0.103373608,0.242746276
4.085771443,0.246912183,0.105234554,0.319926363,0.27136101,0.10325401,0.242469467
4.087771943,0.246739908,0.105129381,0.319605923,0.271021196,0.10313487,0.242193179
4.089772443,0.246567674,0.105024332,0.319285441,0.270681866,0.103015923,0.241916944
4.091772943,0.246395539,0.104919431,0.318965514,0.270343968,0.10289715,0.241640999
4.093773443,0.246224322,0.104814649,0.318646311,0.270005939,0.102778381,0.241366159
4.095773943,0.246054453,0.10471012,0.318328334,0.269667946,0.102659709,0.241091886
4.097774444,0.245884924,0.104605697,0.318011002,0.26933095,0.102541313,0.240817685
4.099774944,0.245715032,0.104501256,0.317693535,0.26899464,0.102423418,0.240543842
4.101775444,0.245545412,0.10439691,0.317376184,0.268659606,0.102305782,0.240270732
4.103775944,0.245376346,0.104292683,0.317059623,0.268324457,0.102188267,0.23999859
4.105776444,0.245207725,0.104188558,0.316743537,0.267989627,0.102070871,0.239727075
4.107776944,0.245039115,0.104084686,0.31642803,0.267655487,0.101953513,0.239455783
4.109777444,0.2448707,0.103980873,0.316112491,0.267322027,0.101836202,0.239184709
4.111777944,0.244703007,0.103877128,0.315797608,0.266989343,0.101719309,0.238914304
4.113778445,0.244535452,0.103773435,0.31548326,0.266656152,0.101602381,0.238644345
4.115778945,0.244367689,0.10366974,0.315169057,0.266322935,0.101485544,0.238374883
4.117779445,0.244199967,0.103566291,0.314855601,0.265990201,0.101368757,0.238105567
4.119779945,0.244033216,0.103463153,0.314543049,0.265658099,0.101252279,0.237836879
4.121780445,0.243866657,0.103360134,0.314230769,0.265326769,0.101135949,0.237568566
4.123780945,0.243700185,0.103257018,0.313918812,0.264996879,0.101020155,0.237301725
4.125781445,0.2435343,0.103154121,0.313607788,0.264668261,0.100904628,0.237035878
4.127781945,0.243368484,0.103051271,0.313296713,0.264340376,0.10078926,0.236770476
4.129782446,0.243202869,0.102948667,0.312986073,0.264012622,0.100673993,0.23650521
4.131782946,0.243037197,0.102846114,0.312675548,0.26368472,0.100558719,0.236240376
4.133783446,0.242871565,0.102743644,0.312365344,0.263356619,0.100443459,0.235975676
4.135783946,0.242706498,0.102641362,0.312055436,0.263029213,0.100328515,0.23571156
4.137784446,0.242542139,0.102539446,0.311746766,0.262702773,0.10021376,0.235448428
4.139784946,0.242377853,0.102437719,0.311438658,0.262376901,0.100099055,0.235186056
4.141785446,0.242214339,0.102336268,0.311131535,0.262050813,0.099984349,0.234923641
4.143785946,0.242051346,0.102234886,0.310824812,0.261725211,0.099869991,0.234661527
4.145786447,0.241888126,0.102133486,0.310518254,0.261400534,0.099755872,0.23439968
4.147786947,0.241724957,0.102031886,0.31021149,0.261076534,0.099642105,0.234138419
4.149787447,0.241562182,0.101930211,0.30990484,0.260753251,0.099528517,0.233877856
4.151787947,0.241399412,0.101828675,0.309598587,0.260430606,0.099415042,0.233617862
4.153788447,0.241237003,0.101727284,0.309292876,0.260108939,0.099301709,0.233358601
4.155788947,0.241075075,0.101626038,0.308987499,0.259787098,0.099188376,0.233099742
4.157789447,0.240913505,0.101524981,0.308682694,0.259465341,0.099075129,0.232841199
4.159789947,0.240751539,0.10142411,0.308378797,0.259143708,0.098962079,0.232583192
4.161790448,0.240589374,0.10132332,0.308074685,0.25882265,0.098849235,0.232325082
4.163790948,0.240427189,0.101222648,0.307770989,0.258502339,0.098736662,0.232067501
4.165791448,0.240265743,0.101122287,0.307468825,0.258183158,0.098624321,0.23181114
4.167791948,0.240105769,0.101022028,0.307167337,0.257864453,0.09851198,0.23155518
4.169792448,0.239946373,0.100921803,0.306865988,0.25754643,0.098399637,0.231299741
4.171792948,0.239786855,0.100821712,0.306564751,0.257229404,0.098287571,0.23104484
4.173793448,0.239626954,0.10072157,0.306263371,0.256912232,0.098175694,0.230790073
4.175793948,0.239467465,0.100621581,0.305962091,0.256594507,0.098063904,0.230535689
4.177794449,0.239308301,0.100521861,0.305661444,0.25627774,0.097952285,0.230282003
4.179794949,0.239149121,0.100422278,0.305361175,0.255961882,0.097840873,0.230028475
4.181795449,0.238990009,0.100322823,0.305061556,0.255646564,0.097729447,0.229775262
4.183795949,0.238831445,0.100223402,0.304762155,0.255332357,0.097618326,0.229522701
4.185796449,0.238672608,0.100124013,0.304463409,0.255017648,0.097507347,0.229270677
4.187796949,0.238514055,0.100024905,0.304165561,0.254703643,0.097396401,0.229019126
4.189797449,0.238355838,0.099925873,0.303868052,0.254390154,0.097285576,0.228767862
4.191797949,0.23819804,0.099826886,0.303570742,0.254076975,0.097174985,0.228517091
4.19379845,0.238040679,0.099728041,0.303274094,0.253765054,0.097064624,0.228266683
4.19579895,0.237883339,0.099629297,0.302977658,0.253453102,0.096954418,0.228016464
4.19779945,0.237725781,0.099530428,0.302680707,0.253141615,0.09684451,0.227766475
4.19979995,0.237568302,0.099431604,0.302383926,0.252830778,0.096734585,0.227516846
4.20180045,0.237411533,0.099332862,0.302087548,0.252520898,0.096624707,0.227267876
4.20380095,0.237255245,0.099234158,0.301791665,0.252211434,0.096514916,0.227019067
4.20580145,0.23709954,0.099135658,0.301496595,0.251902724,0.096405229,0.226771165
4.20780195,0.23694381,0.099037332,0.301202272,0.251594489,0.096295861,0.226524054
4.209802451,0.236788059,0.098939142,0.300908297,0.251286645,0.096186706,0.226277222
4.211802951,0.236632684,0.098841253,0.300615272,0.250978999,0.096077563,0.226030603
4.213803451,0.236477761,0.098743656,0.300322774,0.250672306,0.095968619,0.225784362
4.215803951,0.236322708,0.098646316,0.300030541,0.250366236,0.095859675,0.225538685
4.217804451,0.23616756,0.098549055,0.299738647,0.250060388,0.095750964,0.225293341
4.219804951,0.23601296,0.098451826,0.299446633,0.24975519,0.095642451,0.225048193
4.221805451,0.235858263,0.098354362,0.299154462,0.249450552,0.095534181,0.224803423
4.223805951,0.23570376,0.098256938,0.298862414,0.24914688,0.095425983,0.224558715
4.225806452,0.23554914,0.098159576,0.298570885,0.248843822,0.095317854,0.224314407
4.227806952,0.235395043,0.098062261,0.29827987,0.248541087,0.095209836,0.224070694
4.229807452,0.235241063,0.097965092,0.297989302,0.248238694,0.095101876,0.22382759
4.231807952,0.235086478,0.097867961,0.297698697,0.247936462,0.094993977,0.223584405
4.233808452,0.234932421,0.097771038,0.297408838,0.247635125,0.094886198,0.223341201
4.235808952,0.234779372,0.097674382,0.297119993,0.247334058,0.094778438,0.22309817
4.237809452,0.234626551,0.09757784,0.296831721,0.247033227,0.09467087,0.222855604
4.239809952,0.234474178,0.097481483,0.296543941,0.246732911,0.094563616,0.222613836
4.241810453,0.234322203,0.097385322,0.296255915,0.246433198,0.094456422,0.222372051
4.243810953,0.234170087,0.097289186,0.29596801,0.246134718,0.094349429,0.222130427
4.245811453,0.23401748,0.097192726,0.295679769,0.245837149,0.094242788,0.221889966
4.247811953,0.233865347,0.097096574,0.295392727,0.245540536,0.094136293,0.221650202
4.249812453,0.233713732,0.097000551,0.295106294,0.245244392,0.094029989,0.221410667
4.251812953,0.233561964,0.096904529,0.294819891,0.244949758,0.093923817,0.221171384
4.253813453,0.233410407,0.096808629,0.294533972,0.244655633,0.093817695,0.220932216
4.255813953,0.233258742,0.096712872,0.294248367,0.244361731,0.093711617,0.220693418
4.257814454,0.233107017,0.096617357,0.293963163,0.244067887,0.09360569,0.220454972
4.259814954,0.232955556,0.096521925,0.293678301,0.243774594,0.093499803,0.22021653
4.261815454,0.232804498,0.096426627,0.293393884,0.243482206,0.093393974,0.219978527
4.263815954,0.23265421,0.096331501,0.293109864,0.24318955,0.093288147,0.219740624
4.265816454,0.232503816,0.096236546,0.29282642,0.242897228,0.093182464,0.219502888
4.267816954,0.232353245,0.096141679,0.292543014,0.242605294,0.093077043,0.219265201
4.269817454,0.232202296,0.096046655,0.292259417,0.242314367,0.092971803,0.219027696
4.271817954,0.232051647,0.095951623,0.29197611,0.24202433,0.092866759,0.2187906
4.273818455,0.231901587,0.095856833,0.291693593,0.241734897,0.092761814,0.218553842
4.275818955,0.231751859,0.09576214,0.291411616,0.241446905,0.092657042,0.218317843
4.277819455,0.231601838,0.09566763,0.291130054,0.241159586,0.092552361,0.218082456
4.279819955,0.231452191,0.095573174,0.290848748,0.240873055,0.092447671,0.217846743
4.281820455,0.231302804,0.095478871,0.290567817,0.240586834,0.092343112,0.217611238
4.283820955,0.231153671,0.095384666,0.290287103,0.240300828,0.092238751,0.217375822
4.285821455,0.231004962,0.095290555,0.290006514,0.240015022,0.092134516,0.217140471
4.287821955,0.230856111,0.095196518,0.289726392,0.239730615,0.092030569,0.216905972
4.289822456,0.230707752,0.095102626,0.28944716,0.239447035,0.091926657,0.216671454
4.291822956,0.230559394,0.09500886,0.28916848,0.23916414,0.091822837,0.216437344
4.293823456,0.230410954,0.094915046,0.288890019,0.238881182,0.091719127,0.21620355
4.295823956,0.230262067,0.094821207,0.288611334,0.238598937,0.091615655,0.215970347
4.297824456,0.230113102,0.094727317,0.288332651,0.238317837,0.0915123,0.215737076
4.299824956,0.229964093,0.0946339,0.288054517,0.238037293,0.091409173,0.215504214
4.301825456,0.229815383,0.094540674,0.287776758,0.237757657,0.091306186,0.215271595
4.303825956,0.229667141,0.094447588,0.287499806,0.237479007,0.091203397,0.215039205
4.305826457,0.229519631,0.094354648,0.287222976,0.237201266,0.091100759,0.214807115
4.307826957,0.229372326,0.094261862,0.286946746,0.236924782,0.090998145,0.214575108
4.309827457,0.229224888,0.094169067,0.286670584,0.236648481,0.090895576,0.214343267
4.311827957,0.229077379,0.094076406,0.286395055,0.236372181,0.0907931,0.2141118
4.313828457,0.228930357,0.093983888,0.286119886,0.236096427,0.090690756,0.213880468
4.315828957,0.228783675,0.093891456,0.285845259,0.235821021,0.090588544,0.213649051
4.317829457,0.228636919,0.093799173,0.285571519,0.235546276,0.090486371,0.213417449
4.319829957,0.228489778,0.093706637,0.285297318,0.23527154,0.090384299,0.2131859
4.321830458,0.228342669,0.093614234,0.285023066,0.234997102,0.090282318,0.212954451
4.323830958,0.228195052,0.093521854,0.284749011,0.234723614,0.090180449,0.212723225
4.325831458,0.22804751,0.093429489,0.284475026,0.234451601,0.090078857,0.21249232
4.327831958,0.227900186,0.093337321,0.284201291,0.234180996,0.089977506,0.21226229
4.329832458,0.22775282,0.093245396,0.283928105,0.233911223,0.089876196,0.21203255
4.331832958,0.227606269,0.093153762,0.283656152,0.23364217,0.089775006,0.211803195
4.333833458,0.227460434,0.093062263,0.283384809,0.233373995,0.089674022,0.211574033
4.335833958,0.22731531,0.092971003,0.283114118,0.233106781,0.089573393,0.211345032
4.337834459,0.22716992,0.092879716,0.282843371,0.232839645,0.089472912,0.211116206
4.339834959,0.22702479,0.092788521,0.282573062,0.232572994,0.089372556,0.21088755
4.341835459,0.226879642,0.092697463,0.28230302,0.232307019,0.089272321,0.210659206
4.343835959,0.226733817,0.092606239,0.282033012,0.232042173,0.089172158,0.210430722
4.345836459,0.226587723,0.092515105,0.281763381,0.23177777,0.089072001,0.210202169
4.347836959,0.226441207,0.092424105,0.281493981,0.231513709,0.08897194,0.209973721
4.349837459,0.226294869,0.092333297,0.281224477,0.231250147,0.088871928,0.209745315
4.351837959,0.226148808,0.09224275,0.280955757,0.230987261,0.088772083,0.209517456
4.35383846,0.226003175,0.092152365,0.280687675,0.230725801,0.088672574,0.209289571
4.35583896,0.22585768,0.092062049,0.280419898,0.230464428,0.088573292,0.209061818
4.35783946,0.225712557,0.091971832,0.280152553,0.230204121,0.088474154,0.208834519
4.35983996,0.225567673,0.09188173,0.27988559,0.229944246,0.088375039,0.208607627
4.36184046,0.225423272,0.091791702,0.279619155,0.229684884,0.088275911,0.208380583
4.36384096,0.225278538,0.091701701,0.279352817,0.229426606,0.088177026,0.208153278
4.36584146,0.225133851,0.091611724,0.279086484,0.229169093,0.088078319,0.207926173
4.36784196,0.224988688,0.091521414,0.27881956,0.228912007,0.087979688,0.20769936
4.369842461,0.224843074,0.091431543,0.27855385,0.228655777,0.0878812,0.207473118
4.371842961,0.224698167,0.091342014,0.278289156,0.228400213,0.08778279,0.207246613
4.373843461,0.224553655,0.091252679,0.278025093,0.228144999,0.087684514,0.207019908
4.375843961,0.224409905,0.091163526,0.27776144,0.227890516,0.087586377,0.206793565
4.377844461,0.224265946,0.091074347,0.277497853,0.227636515,0.087488318,0.20656748
4.379844961,0.224121848,0.090985233,0.277234516,0.227383533,0.087390562,0.206341881
4.381845461,0.223977526,0.090896186,0.276971426,0.227131325,0.087293058,0.20611606
4.383845961,0.223833481,0.090807254,0.276708779,0.22687971,0.087195836,0.205891083
4.385846462,0.223689627,0.090718501,0.276446471,0.226629696,0.087098803,0.205666308
4.387846962,0.223546007,0.090630028,0.276184703,0.226379909,0.087001815,0.205441644
4.389847462,0.223402287,0.090541765,0.275923582,0.226130689,0.086904887,0.205216689
4.391847962,0.223257954,0.090453267,0.275662088,0.225881867,0.086808182,0.204991569
4.393848462,0.223114096,0.09036488,0.275400985,0.225633342,0.086711566,0.204766825
4.395848962,0.222970285,0.090276572,0.275140201,0.225386184,0.086615271,0.20454256
4.397849462,0.222826154,0.090188375,0.274879875,0.225139421,0.086518971,0.204318509
4.399849962,0.222681946,0.09010023,0.27461974,0.224893689,0.086422753,0.204093869
4.401850463,0.222537929,0.090012331,0.27436025,0.224648553,0.086326577,0.203869293
4.403850963,0.222394254,0.089924487,0.27410097,0.224403779,0.08623043,0.203644828
4.405851463,0.222251231,0.089836913,0.273842487,0.224158995,0.086134415,0.203420468
4.407851963,0.222108392,0.089749431,0.273584421,0.223914219,0.086038787,0.203196454
4.409852463,0.221965542,0.089662233,0.273327056,0.223670661,0.085943454,0.202972619
4.411852963,0.221822798,0.089575071,0.273069831,0.223428231,0.085848387,0.202749213
4.413853463,0.22168074,0.08948803,0.272813188,0.223186842,0.085753514,0.202526426
4.415853963,0.221537913,0.089400975,0.272556642,0.222946168,0.085658637,0.20230386
4.417854464,0.221394757,0.089313761,0.272299763,0.222705905,0.085563819,0.202080882
4.419854964,0.221252135,0.089226696,0.272043343,0.222466114,0.085469038,0.201857491
4.421855464,0.221109555,0.089139751,0.271787287,0.222226686,0.085374285,0.2016343
4.423855964,0.220967011,0.089053065,0.271531983,0.221987432,0.085279593,0.201411253
4.425856464,0.220824659,0.088966527,0.271277278,0.221749276,0.085185239,0.201188708
4.427856964,0.220682362,0.088880281,0.271022973,0.221512372,0.085091245,0.200965906
4.429857464,0.220539663,0.088794153,0.270768922,0.221275822,0.084997447,0.200743433
4.431857964,0.220396415,0.088708076,0.270515093,0.221039557,0.084903774,0.200521117
4.433858465,0.220253935,0.088622169,0.270262078,0.220803749,0.084810341,0.200299508
4.435858965,0.22011243,0.088536437,0.270009436,0.22056832,0.084717164,0.200078462
4.437859465,0.219970924,0.088450801,0.269756958,0.220333564,0.084624104,0.199856836
